skill_name,domain,attack_id,technique_name,is_subtechnique,attack_url,stix_id,attack_version,modified
attack-ent-t1059-001-powershell,enterprise,T1059.001,PowerShell,true,https://attack.mitre.org/techniques/T1059/001,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,1.5,2025-10-24T17:49:07.660Z
attack-ent-t1059-002-applescript,enterprise,T1059.002,AppleScript,true,https://attack.mitre.org/techniques/T1059/002,attack-pattern--37b11151-1776-4f8f-b328-30939fbf2ceb,1.3,2025-10-24T17:48:39.348Z
attack-ent-t1059-003-windows-command-shell,enterprise,T1059.003,Windows Command Shell,true,https://attack.mitre.org/techniques/T1059/003,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,1.5,2025-10-24T17:49:25.722Z
attack-ent-t1059-004-unix-shell,enterprise,T1059.004,Unix Shell,true,https://attack.mitre.org/techniques/T1059/004,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56,1.4,2025-10-24T17:49:12.476Z
attack-ent-t1059-005-visual-basic,enterprise,T1059.005,Visual Basic,true,https://attack.mitre.org/techniques/T1059/005,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,1.5,2025-10-24T17:49:29.678Z
attack-ent-t1059-006-python,enterprise,T1059.006,Python,true,https://attack.mitre.org/techniques/T1059/006,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,1.1,2025-10-24T17:49:23.660Z
attack-ent-t1059-007-javascript,enterprise,T1059.007,JavaScript,true,https://attack.mitre.org/techniques/T1059/007,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,2.2,2025-10-24T17:48:24.217Z
attack-ent-t1059-008-network-device-cli,enterprise,T1059.008,Network Device CLI,true,https://attack.mitre.org/techniques/T1059/008,attack-pattern--818302b2-d640-477b-bf88-873120ce85c4,1.2,2025-10-24T17:49:02.287Z
attack-ent-t1059-009-cloud-api,enterprise,T1059.009,Cloud API,true,https://attack.mitre.org/techniques/T1059/009,attack-pattern--55bb4471-ff1f-43b4-88c1-c9384ec47abf,1.2,2025-04-15T19:58:32.612Z
attack-ent-t1059-010-autohotkey-autoit,enterprise,T1059.010,AutoHotKey & AutoIT,true,https://attack.mitre.org/techniques/T1059/010,attack-pattern--3a32740a-11b0-4bcf-b0a9-3abd0f6d3cd5,1.1,2025-04-15T19:58:23.600Z
attack-ent-t1059-011-lua,enterprise,T1059.011,Lua,true,https://attack.mitre.org/techniques/T1059/011,attack-pattern--afddee82-3385-4682-ad90-eeced33f2d07,1.1,2025-04-15T19:58:57.854Z
attack-ent-t1059-012-hypervisor-cli,enterprise,T1059.012,Hypervisor CLI,true,https://attack.mitre.org/techniques/T1059/012,attack-pattern--d2d642da-61ff-4211-b4df-7923c9ca220c,1.0,2025-04-15T21:24:59.280Z
attack-ent-t1059-013-container-cli-api,enterprise,T1059.013,Container CLI/API,true,https://attack.mitre.org/techniques/T1059/013,attack-pattern--c283d88f-8c23-4318-9da5-3d50cecad756,1.0,2025-10-21T23:52:40.200Z
attack-ent-t1068-exploitation-for-privilege-escalatio,enterprise,T1068,Exploitation for Privilege Escalation,false,https://attack.mitre.org/techniques/T1068,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,1.6,2025-10-24T17:49:14.643Z
attack-ent-t1069-permission-groups-discovery,enterprise,T1069,Permission Groups Discovery,false,https://attack.mitre.org/techniques/T1069,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce,2.6,2025-10-24T17:48:26.378Z
attack-ent-t1069-001-local-groups,enterprise,T1069.001,Local Groups,true,https://attack.mitre.org/techniques/T1069/001,attack-pattern--a01bf75f-00b2-4568-a58f-565ff9bf202b,1.2,2025-10-24T17:49:10.014Z
attack-ent-t1069-002-domain-groups,enterprise,T1069.002,Domain Groups,true,https://attack.mitre.org/techniques/T1069/002,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c,1.2,2025-10-24T17:48:33.946Z
attack-ent-t1069-003-cloud-groups,enterprise,T1069.003,Cloud Groups,true,https://attack.mitre.org/techniques/T1069/003,attack-pattern--16e94db9-b5b1-4cd0-b851-f38fbd0a70f2,1.5,2025-10-24T17:48:26.982Z
attack-ent-t1070-indicator-removal,enterprise,T1070,Indicator Removal,false,https://attack.mitre.org/techniques/T1070,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,3.0,2026-04-15T15:10:02.929Z
attack-ent-t1070-003-clear-command-history,enterprise,T1070.003,Clear Command History,true,https://attack.mitre.org/techniques/T1070/003,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a,2.0,2026-04-15T20:27:09.604Z
attack-ent-t1070-004-file-deletion,enterprise,T1070.004,File Deletion,true,https://attack.mitre.org/techniques/T1070/004,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,2.0,2026-04-15T20:28:46.342Z
attack-ent-t1070-005-network-share-connection-removal,enterprise,T1070.005,Network Share Connection Removal,true,https://attack.mitre.org/techniques/T1070/005,attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c,2.0,2026-04-15T20:29:50.512Z
attack-ent-t1070-006-timestomp,enterprise,T1070.006,Timestomp,true,https://attack.mitre.org/techniques/T1070/006,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,2.0,2026-04-15T20:30:57.770Z
attack-ent-t1070-007-clear-network-connection-history-and,enterprise,T1070.007,Clear Network Connection History and Configurations,true,https://attack.mitre.org/techniques/T1070/007,attack-pattern--3975dbb5-0e1e-4f5b-bae1-cf2ab84b46dc,2.0,2026-04-16T19:27:07.242Z
attack-ent-t1070-008-clear-mailbox-data,enterprise,T1070.008,Clear Mailbox Data,true,https://attack.mitre.org/techniques/T1070/008,attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,2.0,2026-04-15T20:27:22.074Z
attack-ent-t1070-009-clear-persistence,enterprise,T1070.009,Clear Persistence,true,https://attack.mitre.org/techniques/T1070/009,attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33,2.0,2026-04-15T20:28:24.292Z
attack-ent-t1070-010-relocate-malware,enterprise,T1070.010,Relocate Malware,true,https://attack.mitre.org/techniques/T1070/010,attack-pattern--cc36eeae-2209-4e63-89d3-c97e19edf280,2.0,2026-04-15T20:29:55.911Z
attack-ent-t1071-application-layer-protocol,enterprise,T1071,Application Layer Protocol,false,https://attack.mitre.org/techniques/T1071,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2.4,2025-10-24T17:48:38.368Z
attack-ent-t1071-001-web-protocols,enterprise,T1071.001,Web Protocols,true,https://attack.mitre.org/techniques/T1071/001,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,1.5,2025-10-24T17:49:29.591Z
attack-ent-t1071-002-file-transfer-protocols,enterprise,T1071.002,File Transfer Protocols,true,https://attack.mitre.org/techniques/T1071/002,attack-pattern--9a60a291-8960-4387-8a4a-2ab5c18bb50b,1.4,2025-10-24T17:49:08.302Z
attack-ent-t1071-003-mail-protocols,enterprise,T1071.003,Mail Protocols,true,https://attack.mitre.org/techniques/T1071/003,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,1.2,2025-10-24T17:48:48.564Z
attack-ent-t1071-004-dns,enterprise,T1071.004,DNS,true,https://attack.mitre.org/techniques/T1071/004,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,1.4,2025-10-24T17:48:27.877Z
attack-ent-t1071-005-publish-subscribe-protocols,enterprise,T1071.005,Publish/Subscribe Protocols,true,https://attack.mitre.org/techniques/T1071/005,attack-pattern--241f9ea8-f6ae-4f38-92f5-cef5b7e539dd,1.1,2025-04-15T19:58:14.152Z
attack-ent-t1072-software-deployment-tools,enterprise,T1072,Software Deployment Tools,false,https://attack.mitre.org/techniques/T1072,attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,3.2,2025-10-24T17:49:06.595Z
attack-ent-t1074-data-staged,enterprise,T1074,Data Staged,false,https://attack.mitre.org/techniques/T1074,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,1.5,2025-10-24T17:49:01.010Z
attack-ent-t1074-001-local-data-staging,enterprise,T1074.001,Local Data Staging,true,https://attack.mitre.org/techniques/T1074/001,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,1.2,2025-10-24T17:48:28.868Z
attack-ent-t1074-002-remote-data-staging,enterprise,T1074.002,Remote Data Staging,true,https://attack.mitre.org/techniques/T1074/002,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0,1.2,2025-10-24T17:48:38.453Z
attack-ent-t1078-valid-accounts,enterprise,T1078,Valid Accounts,false,https://attack.mitre.org/techniques/T1078,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,3.0,2026-04-15T22:49:37.148Z
attack-ent-t1078-001-default-accounts,enterprise,T1078.001,Default Accounts,true,https://attack.mitre.org/techniques/T1078/001,attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d,2.0,2026-04-15T22:50:51.753Z
attack-ent-t1078-002-domain-accounts,enterprise,T1078.002,Domain Accounts,true,https://attack.mitre.org/techniques/T1078/002,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f,2.0,2026-04-15T22:50:57.880Z
attack-ent-t1078-003-local-accounts,enterprise,T1078.003,Local Accounts,true,https://attack.mitre.org/techniques/T1078/003,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2,2.0,2026-04-15T22:51:08.702Z
attack-ent-t1078-004-cloud-accounts,enterprise,T1078.004,Cloud Accounts,true,https://attack.mitre.org/techniques/T1078/004,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65,2.0,2026-04-15T22:51:18.773Z
attack-ent-t1080-taint-shared-content,enterprise,T1080,Taint Shared Content,false,https://attack.mitre.org/techniques/T1080,attack-pattern--246fd3c7-f5e3-466d-8787-4c13d9e3b61c,1.6,2025-10-24T17:48:32.156Z
attack-ent-t1082-system-information-discovery,enterprise,T1082,System Information Discovery,false,https://attack.mitre.org/techniques/T1082,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,3.0,2025-10-24T17:48:38.277Z
attack-ent-t1083-file-and-directory-discovery,enterprise,T1083,File and Directory Discovery,false,https://attack.mitre.org/techniques/T1083,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,1.7,2025-10-24T17:49:00.036Z
attack-ent-t1087-account-discovery,enterprise,T1087,Account Discovery,false,https://attack.mitre.org/techniques/T1087,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,2.6,2025-10-24T17:48:57.239Z
attack-ent-t1087-001-local-account,enterprise,T1087.001,Local Account,true,https://attack.mitre.org/techniques/T1087/001,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e,1.5,2025-10-24T17:48:32.515Z
attack-ent-t1087-002-domain-account,enterprise,T1087.002,Domain Account,true,https://attack.mitre.org/techniques/T1087/002,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af,1.2,2025-10-24T17:48:31.050Z
attack-ent-t1087-003-email-account,enterprise,T1087.003,Email Account,true,https://attack.mitre.org/techniques/T1087/003,attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470,1.2,2025-10-24T17:48:44.685Z
attack-ent-t1087-004-cloud-account,enterprise,T1087.004,Cloud Account,true,https://attack.mitre.org/techniques/T1087/004,attack-pattern--8f104855-e5b7-4077-b1f5-bc3103b41abe,1.3,2025-10-24T17:49:05.745Z
attack-ent-t1090-proxy,enterprise,T1090,Proxy,false,https://attack.mitre.org/techniques/T1090,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,3.2,2025-10-24T17:48:57.330Z
attack-ent-t1090-001-internal-proxy,enterprise,T1090.001,Internal Proxy,true,https://attack.mitre.org/techniques/T1090/001,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755,1.2,2025-10-24T17:49:37.574Z
attack-ent-t1090-002-external-proxy,enterprise,T1090.002,External Proxy,true,https://attack.mitre.org/techniques/T1090/002,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3,1.3,2025-10-24T17:48:54.165Z
attack-ent-t1090-003-multi-hop-proxy,enterprise,T1090.003,Multi-hop Proxy,true,https://attack.mitre.org/techniques/T1090/003,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,2.4,2025-10-24T17:49:11.774Z
attack-ent-t1090-004-domain-fronting,enterprise,T1090.004,Domain Fronting,true,https://attack.mitre.org/techniques/T1090/004,attack-pattern--ca9d3402-ada3-484d-876a-d717bd6e05f2,1.2,2025-10-24T17:49:23.135Z
attack-ent-t1091-replication-through-removable-media,enterprise,T1091,Replication Through Removable Media,false,https://attack.mitre.org/techniques/T1091,attack-pattern--3b744087-9945-4a6f-91e8-9dbceda417a4,1.3,2025-10-24T17:48:40.752Z
attack-ent-t1092-communication-through-removable-medi,enterprise,T1092,Communication Through Removable Media,false,https://attack.mitre.org/techniques/T1092,attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef,1.0,2025-10-24T17:48:52.106Z
attack-ent-t1095-non-application-layer-protocol,enterprise,T1095,Non-Application Layer Protocol,false,https://attack.mitre.org/techniques/T1095,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,2.4,2025-10-24T17:49:20.136Z
attack-ent-t1098-account-manipulation,enterprise,T1098,Account Manipulation,false,https://attack.mitre.org/techniques/T1098,attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27,2.8,2025-10-24T17:49:10.273Z
attack-ent-t1098-001-additional-cloud-credentials,enterprise,T1098.001,Additional Cloud Credentials,true,https://attack.mitre.org/techniques/T1098/001,attack-pattern--8a2f40cf-8325-47f9-96e4-b1ca4c7389bd,2.8,2025-10-24T17:49:04.839Z
attack-ent-t1098-002-additional-email-delegate-permission,enterprise,T1098.002,Additional Email Delegate Permissions,true,https://attack.mitre.org/techniques/T1098/002,attack-pattern--e74de37c-a829-446c-937d-56a44f0e9306,2.2,2025-10-24T17:49:32.801Z
attack-ent-t1098-003-additional-cloud-roles,enterprise,T1098.003,Additional Cloud Roles,true,https://attack.mitre.org/techniques/T1098/003,attack-pattern--2dbbdcd5-92cf-44c0-aea2-fe24783a6bc3,2.5,2025-10-24T17:48:35.082Z
attack-ent-t1098-004-ssh-authorized-keys,enterprise,T1098.004,SSH Authorized Keys,true,https://attack.mitre.org/techniques/T1098/004,attack-pattern--6b57dc31-b814-4a03-8706-28bc20d739c4,1.4,2025-10-24T17:48:55.005Z
attack-ent-t1098-005-device-registration,enterprise,T1098.005,Device Registration,true,https://attack.mitre.org/techniques/T1098/005,attack-pattern--7decb26c-715c-40cf-b7e0-026f7d7cc215,1.4,2025-05-22T21:02:06.575Z
attack-ent-t1098-006-additional-container-cluster-roles,enterprise,T1098.006,Additional Container Cluster Roles,true,https://attack.mitre.org/techniques/T1098/006,attack-pattern--35d30338-5bfa-41b0-a170-ec06dfd75f64,1.0,2025-04-15T21:46:31.661Z
attack-ent-t1098-007-additional-local-or-domain-groups,enterprise,T1098.007,Additional Local or Domain Groups,true,https://attack.mitre.org/techniques/T1098/007,attack-pattern--3e6831b2-bf4c-4ae6-b328-2e7c6633b291,1.1,2025-09-26T18:25:02.290Z
attack-ent-t1102-web-service,enterprise,T1102,Web Service,false,https://attack.mitre.org/techniques/T1102,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,1.3,2025-10-24T17:49:02.831Z
attack-ent-t1102-001-dead-drop-resolver,enterprise,T1102.001,Dead Drop Resolver,true,https://attack.mitre.org/techniques/T1102/001,attack-pattern--f7827069-0bf2-4764-af4f-23fae0d181b7,1.1,2025-10-24T17:49:37.828Z
attack-ent-t1102-002-bidirectional-communication,enterprise,T1102.002,Bidirectional Communication,true,https://attack.mitre.org/techniques/T1102/002,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,1.1,2025-10-24T17:49:18.602Z
attack-ent-t1102-003-one-way-communication,enterprise,T1102.003,One-Way Communication,true,https://attack.mitre.org/techniques/T1102/003,attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8,1.1,2025-10-24T17:49:08.849Z
attack-ent-t1104-multi-stage-channels,enterprise,T1104,Multi-Stage Channels,false,https://attack.mitre.org/techniques/T1104,attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91,1.1,2025-10-24T17:49:03.646Z
attack-ent-t1105-ingress-tool-transfer,enterprise,T1105,Ingress Tool Transfer,false,https://attack.mitre.org/techniques/T1105,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2.6,2025-10-24T17:49:32.714Z
attack-ent-t1106-native-api,enterprise,T1106,Native API,false,https://attack.mitre.org/techniques/T1106,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,2.3,2026-04-16T19:16:22.540Z
attack-ent-t1110-brute-force,enterprise,T1110,Brute Force,false,https://attack.mitre.org/techniques/T1110,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd,2.8,2025-10-24T17:49:12.218Z
attack-ent-t1110-001-password-guessing,enterprise,T1110.001,Password Guessing,true,https://attack.mitre.org/techniques/T1110/001,attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119,1.7,2025-10-24T17:48:21.929Z
attack-ent-t1110-002-password-cracking,enterprise,T1110.002,Password Cracking,true,https://attack.mitre.org/techniques/T1110/002,attack-pattern--1d24cdee-9ea2-4189-b08e-af110bf2435d,1.4,2025-10-24T17:48:29.397Z
attack-ent-t1110-003-password-spraying,enterprise,T1110.003,Password Spraying,true,https://attack.mitre.org/techniques/T1110/003,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,1.8,2025-10-24T17:48:53.996Z
attack-ent-t1110-004-credential-stuffing,enterprise,T1110.004,Credential Stuffing,true,https://attack.mitre.org/techniques/T1110/004,attack-pattern--b2d03cea-aec1-45ca-9744-9ee583c1e1cc,1.7,2025-10-24T17:49:14.923Z
attack-ent-t1111-multi-factor-authentication-intercep,enterprise,T1111,Multi-Factor Authentication Interception,false,https://attack.mitre.org/techniques/T1111,attack-pattern--dd43c543-bb85-4a6f-aa6e-160d90d06a49,2.1,2025-10-24T17:49:29.231Z
attack-ent-t1112-modify-registry,enterprise,T1112,Modify Registry,false,https://attack.mitre.org/techniques/T1112,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,3.0,2026-04-16T20:07:53.021Z
attack-ent-t1113-screen-capture,enterprise,T1113,Screen Capture,false,https://attack.mitre.org/techniques/T1113,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,1.1,2025-10-24T17:48:19.886Z
attack-ent-t1114-email-collection,enterprise,T1114,Email Collection,false,https://attack.mitre.org/techniques/T1114,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f,2.6,2025-10-24T17:48:26.463Z
attack-ent-t1114-001-local-email-collection,enterprise,T1114.001,Local Email Collection,true,https://attack.mitre.org/techniques/T1114/001,attack-pattern--1e9eb839-294b-48cc-b0d3-c45555a2a004,1.1,2025-10-24T17:48:29.669Z
attack-ent-t1114-002-remote-email-collection,enterprise,T1114.002,Remote Email Collection,true,https://attack.mitre.org/techniques/T1114/002,attack-pattern--b4694861-542c-48ea-9eb1-10d356e7140a,1.3,2025-10-24T17:49:15.355Z
attack-ent-t1114-003-email-forwarding-rule,enterprise,T1114.003,Email Forwarding Rule,true,https://attack.mitre.org/techniques/T1114/003,attack-pattern--7d77a07d-02fe-4e88-8bd9-e9c008c01bf0,1.4,2025-10-24T17:49:00.920Z
attack-ent-t1115-clipboard-data,enterprise,T1115,Clipboard Data,false,https://attack.mitre.org/techniques/T1115,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,1.2,2025-10-24T17:48:36.079Z
attack-ent-t1119-automated-collection,enterprise,T1119,Automated Collection,false,https://attack.mitre.org/techniques/T1119,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,1.4,2025-10-24T17:48:35.995Z
attack-ent-t1120-peripheral-device-discovery,enterprise,T1120,Peripheral Device Discovery,false,https://attack.mitre.org/techniques/T1120,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,1.4,2025-10-24T17:48:37.563Z
attack-ent-t1123-audio-capture,enterprise,T1123,Audio Capture,false,https://attack.mitre.org/techniques/T1123,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,1.0,2025-10-24T17:48:24.702Z
attack-ent-t1124-system-time-discovery,enterprise,T1124,System Time Discovery,false,https://attack.mitre.org/techniques/T1124,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,1.5,2025-10-24T17:49:36.399Z
attack-ent-t1125-video-capture,enterprise,T1125,Video Capture,false,https://attack.mitre.org/techniques/T1125,attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf,1.2,2025-10-24T17:48:56.077Z
attack-ent-t1127-trusted-developer-utilities-proxy-ex,enterprise,T1127,Trusted Developer Utilities Proxy Execution,false,https://attack.mitre.org/techniques/T1127,attack-pattern--ff25900d-76d5-449b-a351-8824e62fc81b,2.0,2026-04-15T22:45:17.637Z
attack-ent-t1127-001-msbuild,enterprise,T1127.001,MSBuild,true,https://attack.mitre.org/techniques/T1127/001,attack-pattern--c92e3d68-2349-49e4-a341-7edca2deff96,2.0,2026-04-15T22:45:30.815Z
attack-ent-t1127-002-clickonce,enterprise,T1127.002,ClickOnce,true,https://attack.mitre.org/techniques/T1127/002,attack-pattern--cc279e50-df85-4c8e-be80-6dc2eda8849c,2.0,2026-04-15T22:45:37.624Z
